epoch,acc,loss,val_acc,val_loss
0,0.005208333333333333,4.615038275718689,0.010416666666666666,4.570222814877828
1,0.018229166666666668,4.579242428143819,0.0234375,4.5732874274253845
2,0.028645833333333332,4.501822531223297,0.020833333333333332,4.518539528052012
3,0.018229166666666668,4.53027218580246,0.03125,4.463382800420125
4,0.052083333333333336,4.469514111677806,0.0625,4.4464121262232466
5,0.041666666666666664,4.495277444521586,0.059895833333333336,4.427622417608897
6,0.04851752021563342,4.415236093927265,0.057291666666666664,4.407453119754791
7,0.0703125,4.394874433676402,0.08072916666666667,4.402525961399078
8,0.0546875,4.4027636249860125,0.06510416666666667,4.373339295387268
9,0.078125,4.3558273911476135,0.046875,4.365716218948364
10,0.03125,4.425511360168457,0.049479166666666664,4.36093274752299
11,0.049479166666666664,4.304250439008077,0.0546875,4.347992112239202
12,0.07552083333333333,4.373016317685445,0.06510416666666667,4.266109784444173
13,0.03773584905660377,4.314663186548855,0.06510416666666667,4.239505330721538
14,0.0703125,4.329907715320587,0.049479166666666664,4.33540411790212
15,0.06510416666666667,4.239575306574504,0.041666666666666664,4.336863140265147
16,0.036458333333333336,4.304426401853561,0.06510416666666667,4.227133631706238
17,0.041666666666666664,4.305467526117961,0.07552083333333333,4.220655570427577
18,0.07552083333333333,4.270538558562596,0.057291666666666664,4.246132493019104
19,0.078125,4.265114575624466,0.09375,4.249282459417979
20,0.09164420493208174,4.244783909173025,0.0703125,4.2365957498550415
21,0.059895833333333336,4.2548316816488905,0.0625,4.203443288803101
22,0.044270833333333336,4.282264928023021,0.0859375,4.1711405813694
23,0.11979166666666667,4.168535739183426,0.0859375,4.143735984961192
24,0.057291666666666664,4.173450857400894,0.08854166666666667,4.154813329378764
25,0.125,4.178681780894597,0.11979166666666667,4.1585679451624555
26,0.14583333333333334,4.15174354116122,0.140625,4.1245973606904345
27,0.09164420485175202,4.14932181057583,0.09895833333333333,4.099259316921234
28,0.10677083333333333,4.191212435563405,0.125,4.089099357525508
29,0.13020833333333334,4.073793421188991,0.109375,4.077956308921178
30,0.13020833333333334,4.0357053478558855,0.1328125,4.078871935606003
31,0.11979166666666667,4.084011385838191,0.1328125,4.023831129074097
32,0.1328125,4.019524027903874,0.12239583333333333,3.9729733765125275
33,0.13802083333333334,4.056972493728002,0.1328125,4.006675332784653
34,0.1347708894878706,3.983489653492231,0.13020833333333334,3.9410510857899985
35,0.13541666666666666,3.9710152546564736,0.12239583333333333,3.938196142514547
36,0.14583333333333334,3.9170664250850677,0.16145833333333334,3.8436720867951712
37,0.125,3.929551750421524,0.15364583333333334,3.8655199905236564
38,0.14583333333333334,3.960326164960861,0.13541666666666666,3.872789144515991
39,0.14583333333333334,3.8490997652212777,0.18229166666666666,3.73777041832606
40,0.16666666666666666,3.79050475358963,0.15104166666666666,3.84018607934316
