epoch,acc,loss,val_acc,val_loss
0,0.13802083333333334,1.9727146128813426,0.20588235294117646,1.9311990632730371
1,0.2578125,1.890596662958463,0.3235294117647059,1.8747846133568709
2,0.3567708333333333,1.8317216336727142,0.35294117647058826,1.8250887472839916
3,0.3541666666666667,1.776997983455658,0.4411764705882353,1.7696314971236622
4,0.4114583333333333,1.698684200644493,0.47058823529411764,1.69921295783099
5,0.4921875,1.6115646560986836,0.5,1.6139584385296877
6,0.5963541666666666,1.5189410050710042,0.6764705882352942,1.5121732450583403
7,0.7005208333333334,1.3839726448059082,0.7352941176470589,1.3928500089575262
8,0.7552083333333334,1.2604237894217174,0.7647058823529411,1.2631608203930014
9,0.78125,1.1183071384827297,0.7647058823529411,1.1373544274007572
10,0.8177083333333334,0.998464877406756,0.7941176470588235,1.0245062682558508
11,0.8333333333333334,0.8795523370305697,0.8235294117647058,0.9151756936574683
12,0.8489583333333334,0.7518370449542999,0.7941176470588235,0.8195072274435969
13,0.8802083333333334,0.6732042990624905,0.8529411764705882,0.7377133299322689
14,0.9010416666666666,0.5790713764727116,0.8823529411764706,0.6785659803187146
15,0.9088541666666666,0.5246663354337215,0.8823529411764706,0.625470192555119
16,0.9166666666666666,0.4706295927365621,0.8823529411764706,0.5819307626498973
17,0.9348958333333334,0.40747250616550446,0.8823529411764706,0.5540803813320749
18,0.9296875,0.35966711305081844,0.8823529411764706,0.5232900118674425
19,0.9427083333333334,0.3540697228163481,0.8823529411764706,0.503507244071978
20,0.9557291666666666,0.29356986408432323,0.8823529411764706,0.4885586902280064
21,0.9505208333333334,0.2821697456141313,0.8823529411764706,0.4772784058826373
22,0.9583333333333334,0.25617566891014576,0.8823529411764706,0.47151401927626196
23,0.9635416666666666,0.23875724958876768,0.9117647058823529,0.4612758467795656
24,0.9609375,0.2327911720300714,0.8529411764705882,0.4672607846612878
25,0.9635416666666666,0.19839824953426918,0.8823529411764706,0.4445551502354005
26,0.96875,0.19713310866306225,0.8823529411764706,0.4315797685207251
27,0.9739583333333334,0.18408176271865764,0.8823529411764706,0.42750207818222835
28,0.9791666666666666,0.16474906106789908,0.8823529411764706,0.4215230424340595
29,0.9765625,0.1609192454876999,0.8823529411764706,0.426344207380145
30,0.9791666666666666,0.1342058414593339,0.8823529411764706,0.42333161469672204
31,0.9817708333333334,0.1336120885486404,0.8823529411764706,0.41114712044980156
32,0.9765625,0.12615640352790555,0.8823529411764706,0.41279511127333324
33,0.9817708333333334,0.12143326022972663,0.9117647058823529,0.4009572850293754
34,0.9791666666666666,0.10996274075781305,0.8823529411764706,0.40952640825279935
35,0.9817708333333334,0.10778626954803865,0.8823529411764706,0.4108311783604543
36,0.984375,0.09395121565709512,0.8823529411764706,0.41761887221775185
37,0.9869791666666666,0.08637238355974357,0.8823529411764706,0.4044357626082595
38,0.9869791666666666,0.08531216066330671,0.8823529411764706,0.4129283510641578
39,0.9869791666666666,0.07416452933102846,0.8529411764705882,0.4263742474756916
40,0.9921875,0.08155330689623952,0.8823529411764706,0.3975398476160241
41,0.9921875,0.07040551941220959,0.8823529411764706,0.42108052636852816
42,0.9947916666666666,0.0641982420347631,0.8823529411764706,0.4138140679501435
43,0.9973958333333334,0.06085039706279834,0.8823529411764706,0.41409744531847537
44,0.9869791666666666,0.06801546822922926,0.8823529411764706,0.4015779265010839
45,0.9947916666666666,0.060062179885183774,0.8529411764705882,0.43311243922696174
46,0.9973958333333334,0.05126178629385928,0.8823529411764706,0.4259214981917894
47,1.0,0.05060233261125783,0.8529411764705882,0.4404778186991975
48,0.9973958333333334,0.04969653355268141,0.8529411764705882,0.43293912479523844
49,1.0,0.042813714438428484,0.8529411764705882,0.4269424887675354
