epoch,acc,loss,val_acc,val_loss
0,0.16111111111111112,2.2025295787387424,0.22641509466763562,2.161079816098483
1,0.2222222222222222,2.1331813163227507,0.2264150950425076,2.107669302127646
2,0.2222222222222222,2.0886676814821032,0.22641509476135363,2.0696502151729175
3,0.2222222222222222,2.0511320696936712,0.22641509457391762,2.0338299866742306
4,0.2222222222222222,2.0129202286402386,0.2264150949487896,1.9968762945079204
5,0.2222222222222222,1.9663024173842536,0.22641509476135363,1.951804238295405
6,0.2388888888888889,1.9199213107426962,0.33962264202488296,1.9024107283766165
7,0.32222222222222224,1.865221252706316,0.3584905670217748,1.8457182743264444
8,0.3527777777777778,1.8016295883390638,0.37735849192494864,1.7760332785312485
9,0.39444444444444443,1.7281715207629733,0.3773584911752047,1.7051231943586338
10,0.44722222222222224,1.6423624727461072,0.5094339634824849,1.621314229830256
11,0.4722222222222222,1.5558053202099271,0.5471698124922296,1.5267423620014071
12,0.5694444444444444,1.4552752057711282,0.6792452840497659,1.4266158608520556
13,0.6111111111111112,1.3579321357938978,0.6792452845183559,1.3201110501709223
14,0.6777777777777778,1.238546895980835,0.7169811337623956,1.217621699819025
15,0.7694444444444445,1.1250905672709146,0.7358490582906975,1.1104539990799982
16,0.7888888888888889,1.043478880988227,0.7169811330126517,1.0569250940714243
17,0.8333333333333334,0.9241684152020349,0.8113207554667251,0.9376945355028476
18,0.8333333333333334,0.8379021631346808,0.7924528311258592,0.8631689671263005
19,0.8722222222222222,0.7461829251713223,0.811320755935315,0.8074650114062447
20,0.8722222222222222,0.6807834466298421,0.7924528316881672,0.7439228712387804
21,0.875,0.6278160360124376,0.7735849069724293,0.7338762077145606
22,0.8916666666666667,0.5706859085294935,0.7735849062226853,0.7192304711671745
23,0.8833333333333333,0.5237072030703227,0.7924528318756031,0.6454589115748616
24,0.8972222222222223,0.507922887802124,0.8679245285830408,0.6318811420937004
25,0.9083333333333333,0.4393433418538835,0.830188679995027,0.6022156638872324
26,0.8916666666666667,0.4205007306403584,0.830188679995027,0.6030718945201088
27,0.9111111111111111,0.39536453154351975,0.8490566043358929,0.5779857960699489
28,0.9111111111111111,0.3678439952433109,0.830188680182463,0.586849348068987
29,0.9166666666666666,0.3378357880645328,0.830188680557335,0.5815883506581468
30,0.9138888888888889,0.32992071674929724,0.8490566041484569,0.5734063182846181
31,0.9277777777777778,0.30458479159408147,0.830188680182463,0.5806211078504346
32,0.9194444444444444,0.3193357797132598,0.8301886807447709,0.5999788269400597
33,0.925,0.29828779382838144,0.830188679995027,0.559207372273664
34,0.9527777777777777,0.25822861219445864,0.830188680088745,0.5667535813302739
35,0.9527777777777777,0.24844706770446565,0.830188680182463,0.5672332478113145
36,0.9416666666666667,0.24306211661961344,0.830188679713873,0.5583243224383244
37,0.95,0.2245034744342168,0.830188679807591,0.5515041671833902
38,0.9444444444444444,0.22421460135115517,0.8490566047107648,0.5572052025148329
39,0.9444444444444444,0.2033879911320077,0.830188680088745,0.5920173594458673
40,0.9472222222222222,0.2103249249358972,0.830188679807591,0.6317144163749503
41,0.9583333333333334,0.18563434614075555,0.830188679995027,0.5926692065952709
42,0.975,0.16594238157073657,0.830188679432719,0.582801658027577
43,0.9638888888888889,0.16640198495652941,0.8490566045233289,0.5872240137226833
44,0.9777777777777777,0.14258895334270266,0.830188679995027,0.5887660648345759
45,0.9861111111111112,0.14063579986492794,0.8490566039610209,0.5813084438197175
46,0.9722222222222222,0.1511657562520769,0.830188679620155,0.5878601786241217
47,0.9861111111111112,0.12819217782881526,0.8490566045233289,0.5962450708842503
48,0.9833333333333333,0.12289153133105073,0.830188679620155,0.5969700842228888
49,0.9833333333333333,0.12179735278089841,0.830188680369899,0.6062046903296836
