epoch,acc,loss,val_acc,val_loss
0,0.125,2.155461321936713,0.2857142857142857,2.0781111980782074
1,0.225,2.045181488990784,0.20408163265306123,2.0155366075282193
2,0.18611111111111112,2.005605869823032,0.20408163265306123,1.9794560593812645
3,0.2222222222222222,1.9554984582795036,0.20408163265306123,1.9504303048257114
4,0.20833333333333334,1.9282246629397075,0.20408163265306123,1.915359395701869
5,0.23275862068965517,1.895495085880674,0.24489795918367346,1.8781559406494608
6,0.28055555555555556,1.8538910773065356,0.32653061224489793,1.8298551136133623
7,0.39166666666666666,1.788968273003896,0.3469387755102041,1.7802278565711716
8,0.425,1.7653906199667189,0.4489795918367347,1.7178674476081823
9,0.5083333333333333,1.6847653163803948,0.40816326530612246,1.6506681334810192
10,0.5201149425287356,1.6011388932151356,0.42857142857142855,1.5692900621972117
11,0.5305555555555556,1.5255262321896024,0.4897959183673469,1.4868940690747734
12,0.6194444444444445,1.4105746348698933,0.5510204081632653,1.3956410333412845
13,0.6583333333333333,1.3374241232872008,0.6938775510204082,1.2935790196567976
14,0.725,1.2081570704778035,0.673469387755102,1.2071981545106893
15,0.7472222222222222,1.122644809881846,0.7551020408163265,1.1163242247437133
16,0.8103448275862069,1.0236695401969997,0.7755102040816326,1.0136388974124884
17,0.8361111111111111,0.915805126561059,0.7959183673469388,0.9164352046997368
18,0.8277777777777777,0.8662876480155521,0.8367346938775511,0.8454073887622479
19,0.8472222222222222,0.7678215907679664,0.8571428571428571,0.7627116795249131
20,0.8555555555555555,0.6964455399248335,0.8775510204081632,0.7110555671079426
21,0.8706896551724138,0.6414210789505093,0.8775510204081632,0.6876212514582134
22,0.8916666666666667,0.5735885537332959,0.8775510204081632,0.6292120983735436
23,0.8861111111111111,0.5387206819322374,0.8979591836734694,0.5627874868611494
24,0.8833333333333333,0.5281829684972763,0.8979591836734694,0.5597745365570901
25,0.8888888888888888,0.4168545946478844,0.8979591836734694,0.5223200783437613
26,0.8861111111111111,0.43316398983200394,0.8979591836734694,0.5216993090972228
27,0.9109195402298851,0.3951907404537859,0.8979591836734694,0.5068087972016359
28,0.9111111111111111,0.38569210668404896,0.8979591836734694,0.48321265888520754
29,0.9194444444444444,0.3408531553215451,0.8979591836734694,0.4833236811508355
30,0.925,0.31772238628731836,0.9183673469387755,0.4394741065698822
31,0.925,0.310807470480601,0.8979591836734694,0.4299267216579241
32,0.9482758620689655,0.27718606359999753,0.9183673469387755,0.43530930519154687
33,0.95,0.2735908649447891,0.8979591836734694,0.4537478449966657
34,0.9638888888888889,0.22739135262866814,0.9387755102040817,0.4411689138220509
35,0.9611111111111111,0.23548051400317085,0.9183673469387755,0.43978399222678677
36,0.9472222222222222,0.21429158142871327,0.8979591836734694,0.46233617464162813
37,0.9472222222222222,0.22634329911735324,0.9183673469387755,0.4153942779343271
38,0.9626436781609196,0.20697728022076617,0.9183673469387755,0.4502098671379214
39,0.9666666666666667,0.17704738564789296,0.9183673469387755,0.4181765990639042
40,0.9694444444444444,0.1747394423517916,0.9183673469387755,0.41633619514427017
41,0.9694444444444444,0.16753258423672782,0.9183673469387755,0.4258380623718052
42,0.975,0.16290820613503457,0.9183673469387755,0.3976041769852773
43,0.985632183908046,0.1373249813914299,0.9183673469387755,0.38876159655779197
44,0.9805555555555555,0.1260638970053858,0.9183673469387755,0.39642620709887866
45,0.9888888888888889,0.12029403787520197,0.9183673469387755,0.4036685850132307
46,0.9833333333333333,0.14031729176640512,0.9183673469387755,0.38408874987694275
47,0.9861111111111112,0.11376113899879986,0.9183673469387755,0.3793168707048286
48,0.9916666666666667,0.10781244867377811,0.9183673469387755,0.3791507754188196
49,0.9942528735632183,0.09874688397193777,0.9183673469387755,0.3767770938963319
