epoch,acc,loss,val_acc,val_loss
0,0.1015625,2.744868208964666,0.23809523852886977,2.6454060222736744
1,0.22546419161384237,2.60577759122975,0.232000000278155,2.536270528157552
2,0.20424403186976436,2.5488975832253615,0.23200000023841857,2.500285887400309
3,0.2360742711894392,2.503935906868082,0.23280423300133812,2.453654647504211
4,0.21220159151193635,2.4940379544974007,0.23200000033775967,2.435867333730062
5,0.2265625,2.4556652108828225,0.24266666734218598,2.401458417892456
6,0.23342175068289278,2.4085822156000516,0.22751322774975388,2.3761717402745806
7,0.19363395225464192,2.467667574591599,0.31200000051657356,2.3307378997802735
8,0.27851458949182645,2.325497402120332,0.2880000017484029,2.31145415687561
9,0.2387267904706912,2.3563521698868244,0.30423280431164634,2.2672123120575356
10,0.289124668672167,2.286739833158903,0.3226666684150696,2.2138350795110067
11,0.3203125,2.224328935146332,0.3360000006357829,2.1559478867848716
12,0.32891246686326414,2.1922970380960156,0.37830687901645743,2.113023267536567
13,0.38992042464033677,2.143927340798416,0.4106666675408681,2.029470524787903
14,0.3978779841244063,2.0640909893126955,0.44800000111262006,2.0015605545043944
15,0.44297082232069274,2.0018544582852633,0.4365079369809892,1.9149151359285628
16,0.4907161806875578,1.8615290903602417,0.4506666677792867,1.8308622077306111
17,0.4947916666666667,1.8129556526740391,0.514666668176651,1.7302964331309
18,0.49336870030477764,1.7917786782869294,0.502645503512766,1.6794179346826341
19,0.5596816980870396,1.5594025505632558,0.5546666669050853,1.5450237617492675
20,0.5119363395620721,1.6298138279497465,0.5760000022252401,1.5420031665166218
21,0.6445623346918141,1.45127783751298,0.5582010596202164,1.446245528718151
22,0.6259946955926222,1.3820824411250552,0.7120000014305115,1.338596554597219
23,0.6796875,1.328616072734197,0.6426666680971781,1.2895460192362467
24,0.7267904514026895,1.2019764586532147,0.7010582020043066,1.2098256437866777
25,0.726790451244587,1.135296195666417,0.7333333342870076,1.1663060652414958
26,0.7904509283819628,1.0335957880677848,0.7386666684150696,1.106610873222351
27,0.7347480109262846,1.0426232773682167,0.7460317464259566,1.0641529569550165
28,0.8328912470005552,0.9007108317446013,0.7893333344459533,0.9706316027641296
29,0.8203125,0.8527329539259275,0.7573333352406819,0.9788691228230795
30,0.8435013264180494,0.8004677735209781,0.7777777782508305,0.9471126799545591
31,0.8169761274790575,0.7749217286192137,0.7546666671435038,0.91968377216657
32,0.8328912468424526,0.8161226311792429,0.7786666674613952,0.8535531752904256
33,0.8541114059936463,0.6662732832311635,0.8015873022180385,0.8377426697936639
34,0.8671875,0.6303704070548216,0.8266666684150695,0.7526717640558879
35,0.8355437667363519,0.6453830906503712,0.8053333344459533,0.8095090395609538
