epoch,acc,loss,val_acc,val_loss
0,0.013020833333333334,4.204207877318065,0.026041666666666668,4.130599538485209
1,0.026041666666666668,4.129546423753102,0.021333333333333333,4.088496912638346
2,0.0234375,4.056109706560771,0.041666666666666664,4.005806267261505
3,0.057291666666666664,4.003697723150253,0.048,3.9643648363749184
4,0.10106382978723404,3.939639852402058,0.11466666666666667,3.9065242773691815
5,0.09114583333333333,3.922086149454117,0.1015625,3.8716594576835632
6,0.09895833333333333,3.8908874293168387,0.09866666666666667,3.8771737384796143
7,0.07552083333333333,3.8529691894849143,0.11733333357175191,3.8095770772298176
8,0.13541666666666666,3.8699249823888144,0.15364583333333334,3.776198983192444
9,0.14893617021276595,3.8088258378049162,0.14666666690508526,3.7995798765818276
10,0.15364583333333334,3.766122281551361,0.15733333345254263,3.763225170135498
11,0.16927083333333334,3.8077734212080636,0.16927083333333334,3.714434723059336
12,0.14322916666666666,3.7608238557974496,0.1333333334525426,3.737648365020752
13,0.1484375,3.743644138177236,0.16266666678587596,3.6853776346842446
14,0.18085106382978725,3.6696682585046645,0.15885416666666666,3.7107934852441153
15,0.13802083333333334,3.7179585695266724,0.14933333333333335,3.6167010790506997
16,0.1796875,3.662232240041097,0.17333333333333334,3.6475492719014486
17,0.1796875,3.6743090053399405,0.1328125,3.643339534600576
18,0.15104166666666666,3.675551881392797,0.23466666666666666,3.577569153467814
19,0.23138297872340424,3.5426574818631438,0.18489583333333334,3.5331261456012726
20,0.16666666666666666,3.6271654963493347,0.18933333357175192,3.511912799835205
21,0.19791666666666666,3.610735317071279,0.21866666678587596,3.5529419981638592
22,0.2604166666666667,3.5408376157283783,0.2864583333333333,3.410171091556549
23,0.2632978723404255,3.4450643519137767,0.22133333345254264,3.4443070583343505
24,0.2552083333333333,3.448809802532196,0.2613333335717519,3.3769378865559894
25,0.265625,3.4081052243709564,0.24479166666666666,3.3560032546520233
26,0.3072916666666667,3.3504344324270883,0.28000000007947284,3.340800231933594
27,0.296875,3.4230445126692453,0.28533333345254264,3.2855162289937336
28,0.3377659574468085,3.232380988750052,0.2734375,3.237199674050013
29,0.2734375,3.3403592805067697,0.36266666698455813,3.0885933755238852
30,0.3776041666666667,3.092763453722,0.2560000001192093,3.230693431218465
31,0.3072916666666667,3.1395308077335358,0.3776041666666667,2.948880116144816
32,0.359375,3.1520309845606485,0.33066666666666666,3.026367809295654
33,0.3324468085106383,3.0379928426539644,0.37066666690508526,3.0247232252756753
34,0.4010416666666667,2.96056159834067,0.34375,2.923287103573481
35,0.3359375,2.962281455596288,0.35466666678587594,2.8574142901102704
36,0.3776041666666667,2.7991029818852744,0.4133333338101705,2.752027463912964
37,0.359375,2.8788061439990997,0.3802083333333333,2.7155658106009164
38,0.4095744680851064,2.772868724579507,0.3680000001192093,2.731136201222738
39,0.3984375,2.7401074866453805,0.40625,2.6313300828138986
40,0.421875,2.6802243192990622,0.39733333357175193,2.607159200032552
41,0.4583333333333333,2.5318384170532227,0.4693333338101705,2.4587487579981486
42,0.4348958333333333,2.6080864667892456,0.484375,2.4316361993551254
43,0.4734042553191489,2.469053237996203,0.43466666690508526,2.441580679575602
44,0.4661458333333333,2.439204956094424,0.47466666690508524,2.3174166418711346
45,0.4609375,2.330668797095617,0.4635416666666667,2.3198634535074234
46,0.4557291666666667,2.4339720954497657,0.4880000001192093,2.2155787162780762
47,0.5,2.283258529419595,0.46666666682561236,2.1698252108891807
48,0.5078125,2.20180536309878,0.4609375,2.1954028407732644
49,0.5130208333333334,2.2352130512396493,0.5520000003178914,2.1040752811431886
50,0.53125,2.1130905747413635,0.5600000001589457,1.9958466186523438
51,0.4869791666666667,2.2843885123729706,0.5807291666666666,2.016974334915479
52,0.5638297872340425,1.952889086084163,0.5360000001192093,1.984867654800415
53,0.5520833333333334,1.9851643045743306,0.5333333336512248,1.9697516765594483
54,0.5234375,2.1302014142274857,0.5911458333333334,1.8902093370755513
